authors,bbox,creators,description,featureType,geometry,id,locationPrecision,locationType,maxDate,minDate,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,featureTypeRef,connectsWith,featureTypes,geoContext,hasConnectionsWith,DeltaAge,featureTypeRef1
"Becker, J.","28.4548827, 40.1190797, 28.7225482, 40.2190511",jbecker,Representative location based on OpenStreetMap,lake,"{""type"": ""Polygon"", ""coordinates"": [[[28.6336935, 40.1190797], [28.6062022, 40.1225162], [28.5960468, 40.1240481], [28.5909285, 40.1254322], [28.5854969, 40.1269904], [28.5760829, 40.1309341], [28.5014889, 40.1672745], [28.4725323, 40.1815878], [28.4563963, 40.1943522], [28.4548827, 40.1984794], [28.455703, 40.2140716], [28.4571436, 40.2159282], [28.4616816, 40.2175955], [28.4702873, 40.2186579], [28.4739781, 40.2190511], [28.5276319, 40.2159438], [28.5332747, 40.2155617], [28.5535995, 40.2141736], [28.564463, 40.2130201], [28.7068878, 40.1915691], [28.7080545, 40.1909159], [28.7214279, 40.1803722], [28.7218795, 40.1797106], [28.7223816, 40.1776804], [28.7225482, 40.1762478], [28.7219049, 40.1724198], [28.7204895, 40.1691849], [28.7162486, 40.1616588], [28.673644, 40.1330379], [28.6662388, 40.1280879], [28.6626339, 40.1264472], [28.6435795, 40.1206061], [28.6336935, 40.1190797]]]}",osm-location-of-uluabat-lake,precise,representative,2100,1700,40.17423243,"40.1742324321,28.5972449431",28.59724494,,M,modern,"1700.0,2100.0",OSM location of Uluabat Lake,lake,,"settlement, unlabeled","(1 aqueduct, 2 monuments, 2 cemeteries)",,400,"lake,"
"Becker, J., R. Horne","29.21667, 40.06667, 29.21667, 40.06667",jbecker,Representative location based on GeoNames.,mountain,"{""type"": ""Point"", ""coordinates"": [29.21667, 40.06667]}",location-of-ulu-dag,precise,representative,2100,1700,40.06667,"40.06667,29.21667",29.21667,,M,modern,"1700.0,2100.0",GeoNames location of Ulu DaÄŸ (mountain),mountain,,"settlement, unlabeled",settlements,,400,"mountain,"
"Becker, J., A. De Graauw","27.481, 40.548, 27.481, 40.548",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [27.481, 40.548]}",location-of-ophiussa-ins,precise,representative,2100,1700,40.548,"40.548,27.481",27.481,,M,modern,"1700.0,2100.0",location of Ophiussa Ins.,island,,"settlement, unlabeled",settlements,,400,"island,"
"Becker, J., A. De Graauw, T. Elliott","27.616667, 40.616667, 27.616667, 40.616667",jbecker,Coordinates after BAtlas with reference to Wikipedia; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [27.616667, 40.616667]}",location-of-proconnesus-ins,precise,representative,2100,1700,40.616667,"40.616667,27.616667",27.616667,marble,M,modern,"1700.0,2100.0",location of Proconnesus Ins.,island,,"unlabeled, fort",(8 stretches of wall),,400,"island,"
"Becker, J.","28.2499999, 40.6666672, 28.2499999, 40.6666672",jbecker,Location based on OpenStreetMap,"water-open,","{""type"": ""Point"", ""coordinates"": [28.2499999, 40.6666672]}",representative-location-for-propontis,precise,representative,2100,1700,40.6666672,"40.6666672,28.2499999",28.2499999,,M,modern,"1700.0,2100.0",representative location for Propontis,water-open,,"unlabeled, fort",(8 stretches of wall),,400,"water-open,"
"Becker, J.","30.263908, 41.217245, 30.263908, 41.217245",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [30.263908, 41.217245]}",location-of-Thynias-Apollonia-Daphnousia-Ins,precise,representative,2100,1700,41.217245,"41.217245,30.263908",30.263908,,M,modern,"1700.0,2100.0",location of Thynias/Apollonia/Daphnousia Ins.,island,,"settlement, unlabeled","(6 monuments, 1 wall, 1 aqueduct)",,400,"island,"
"Becker, J.","29.0572974, 40.8841963, 29.0572974, 40.8841963",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [29.0572974, 40.8841963]}",location-of-Antigoneia-Ins,precise,representative,2100,1700,40.8841963,"40.8841963,29.0572974",29.0572974,,M,modern,"1700.0,2100.0",location of Burgazada (island),island,,"villa, unlabeled",(4 cemeteries),,400,"island,"
"Becker, J.","29.075278, 41.119444, 29.075278, 41.119444",jbecker,Representative point location; verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [29.075278, 41.119444]}",location-of-bosphorus,precise,representative,2100,1700,41.119444,"41.119444,29.075278",29.075278,,M,modern,"1700.0,2100.0",Location of Bosphorus,water-open,,"tomb, cave",,,400,"water-open,"
"Becker, J.","29.0832149, 40.8768968, 29.0832149, 40.8768968",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [29.0832149, 40.8768968]}",location-of-Chalkitis-Demonnesos-Ins,precise,representative,2100,1700,40.8768968,"40.8768968,29.0832149",29.0832149,,M,modern,"1700.0,2100.0",location of Chalkitis/Demonnesos Ins.,island,,settlement,,,400,"island,"
"Becker, J.","28.0, 41.0, 28.0, 41.0",jbecker,coordinates after GeoHack.,"water-open,","{""type"": ""Point"", ""coordinates"": [28.0, 41.0]}",ioulianou-sophias-limen,precise,representative,2100,1700,41,"41,28",28,,M,modern,"1700.0,2100.0",Ioulianou/Sophias Limen,water-open,"423,025,432,900,485,000,000,000,000",tribus,,"413,012,413,178",400,"water-open,"
"Becker, J.","29.1255588, 40.8555121, 29.1255588, 40.8555121",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [29.1255588, 40.8555121]}",location-of-Megale-Pityodes-Prinkipos-Ins,precise,representative,2100,1700,40.8555121,"40.8555121,29.1255588",29.1255588,,M,modern,"1700.0,2100.0",location of Megale/Pityodes/Prinkipos Ins.,island,,"church-2, villa",,,400,"island,"
"Becker, J.","29.055564, 40.9087843, 29.055564, 40.9087843",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [29.055564, 40.9087843]}",location-of-Prota-Ins,precise,representative,2100,1700,40.9087843,"40.9087843,29.055564",29.055564,,M,modern,"1700.0,2100.0",location of Prota Ins.,island,462492,region,,462378,400,"island,"
"Becker, J.","28.9940384, 40.8635176, 28.9940384, 40.8635176",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [28.9940384, 40.8635176]}",location-of-yass131ada,precise,representative,2100,1700,40.8635176,"40.8635176,28.9940384",28.9940384,,M,modern,"1700.0,2100.0",location of YassÄ±ada,island,678158,circus,,,400,"island,"
"Becker, J.","28.9712129, 40.8742614, 28.9712129, 40.8742614",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [28.9712129, 40.8742614]}",location-of-sivriada,precise,representative,2100,1700,40.8742614,"40.8742614,28.9712129",28.9712129,,M,modern,"1700.0,2100.0",location of Sivriada,island,423064,fort,,,400,"island,"
"Becker, J.","29.1482073, 40.8479863, 29.1482073, 40.8479863",jbecker,Location based on OpenStreetMap,"island,","{""type"": ""Point"", ""coordinates"": [29.1482073, 40.8479863]}",location-of-T-Erebinthodes-Ins,precise,representative,2100,1700,40.8479863,"40.8479863,29.1482073",29.1482073,,M,modern,"1700.0,2100.0",location of (T)Erebinthodes Ins.,island,,"settlement, settlement-modern",,,400,"island,"
"Becker, J.","20.666667, 38.116667, 20.666667, 38.116667",jbecker,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [20.666667, 38.116667]}",location-of-ainos-m,precise,representative,2100,1700,38.116667,"38.116667,20.666667",20.666667,,M,modern,"1700.0,2100.0",location of Mt. Ainos,mountain,,"settlement, settlement-modern",,"295,344,385,224,949,000,000,000,000",400,"mountain,"
"Becker, J.","20.969167, 38.9725, 20.969167, 38.9725",jbecker,verified in Google Earth 2013.,"water-open,","{""type"": ""Point"", ""coordinates"": [20.969167, 38.9725]}",location-of-ambracius-sinus,precise,representative,2100,1700,38.9725,"38.9725,20.969167",20.969167,,M,modern,"1700.0,2100.0",location of Ambracius Sinus,water-open,,fort,,,400,"water-open,"
"Becker, J., A. De Graauw","20.5981, 38.4316, 20.5981, 38.4316",jbecker,verified in Google Earth 2013 based on position in Barrington Atlas.,"island,","{""type"": ""Point"", ""coordinates"": [20.5981, 38.4316]}",location-of-asteria-ins,precise,representative,2100,1700,38.4316,"38.4316,20.5981",20.5981,,M,modern,"1700.0,2100.0",location of Asteria Ins.,island,157878,river,Taggia ITL,,400,"island,"
"Becker, J., A. De Graauw, T. Elliott","20.59, 38.2, 20.59, 38.2",jbecker,Location after Barrington Atlas and Wikipedia; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [20.59, 38.2]}",location-of-cephallania-ins,precise,representative,2100,1700,38.2,"38.2,20.59",20.59,,M,modern,"1700.0,2100.0",location of Cephallania Ins.,island,,unknown,Barrington Atlas grid 16 D2,,400,"island,"
"Becker, J., P. Scalfano","19.75, 39.666667, 19.75, 39.666667",jbecker,Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [19.75, 39.666667]}",location-of-corcyra-ins,precise,representative,2100,1700,39.666667,"39.666667,19.75",19.75,,M,modern,"1700.0,2100.0",location of Corcyra Ins.,island,,aqueduct,Antipolis,,400,"island,"
"Horne, R.","20.7088064, 37.8145891, 20.7088064, 37.8145891",rmhorne,Peak on Elatus Mons,"mountain,","{""type"": ""Point"", ""coordinates"": [20.7088064, 37.8145891]}",vrachionas,precise,representative,2100,1700,37.8145891,"37.8145891,20.7088064",20.7088064,,M,modern,"1700.0,2100.0",Vrachionas,mountain,,unlocated,upper Verdon or Var valley?,,400,"mountain,"
"Becker, J., T. Elliott","19.8725, 39.7483333, 19.8725, 39.7483333",jbecker,Location based on OpenStreetMap,mountain,"{""type"": ""Point"", ""coordinates"": [19.8725, 39.7483333]}",osm-location-of-pantokrator-peak,precise,representative,2100,1700,39.7483333,"39.7483333,19.8725",19.8725,,M,modern,"1700.0,2100.0",OSM location of Pantokrator (peak),mountain,,"tomb, settlement",Aix-les-Bains,,400,"mountain,"
"Elliott, T.","19.88117, 39.54997, 19.88117, 39.54997",thomase,,mountain,"{""type"": ""Point"", ""coordinates"": [19.88117, 39.54997]}",geonames-location-of-agioi-deka,precise,representative,,,39.54997,"39.54997,19.88117",19.88117,,,,,GeoNames location of Agioi Deka,mountain,148168,river,SaÃ´ne,"167,922,177,577,264,000,000,000,000",0,"mountain,"
"Becker, J., A. De Graauw","20.71, 38.34, 20.71, 38.34",jbecker,Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [20.71, 38.34]}",location-of-ithaca-ins,precise,representative,2100,1700,38.34,"38.34,20.71",20.71,,M,modern,"1700.0,2100.0",location of Ithaca Ins.,island,,settlement,near Le PrÃ©-St-Didier ITL,,400,"island,"
"Elliott, T.","21.0957716, 39.925261, 21.0957716, 39.925261",thomase,Location based on OpenStreetMap,mountain,"{""type"": ""Point"", ""coordinates"": [21.0957716, 39.925261]}",osm-location-of-avgo-peak,precise,representative,,,39.925261,"39.925261,21.0957716",21.0957716,,,,,OSM Location of Avgo peak,mountain,,station,Font-Vineuse?,,0,"mountain,"
"Becker, J., A. De Graauw, T. Elliott","20.65, 38.716667, 20.65, 38.716667",jbecker,Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [20.65, 38.716667]}",location-of-leucas-ins,precise,representative,2100,1700,38.716667,"38.716667,20.65",20.65,,M,modern,"1700.0,2100.0",location of Leucas Ins.,island,,unknown,near Seyssel,,400,"island,"
"Becker, J., A. De Graauw, T. Elliott","21.109, 38.302, 21.109, 38.302",jbecker,Coordinates after BAtlas; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [21.109, 38.302]}",location-of-oxeia,precise,representative,2100,1700,38.302,"38.302,21.109",21.109,,M,modern,"1700.0,2100.0",location of Oxeia,island,,settlement,Jastres,,400,"island,"
"Becker, J.","20.1550175, 39.192672, 20.1550175, 39.192672",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [20.1550175, 39.192672]}",location-of-Paxos-Ins,precise,representative,2100,1700,39.192672,"39.192672,20.1550175",20.1550175,,M,modern,"1700.0,2100.0",OSM location of Paxos Ins.,island,,station,Pontcharra-sur-Turdine?,,400,"island,"
"Becker, J.","20.2276316, 39.1591833, 20.2276316, 39.1591833",jbecker,Representative location based on OpenStreetMap.,"island,","{""type"": ""Point"", ""coordinates"": [20.2276316, 39.1591833]}",location-of-antipaxos,precise,representative,2100,1700,39.1591833,"39.1591833,20.2276316",20.2276316,,M,modern,"1700.0,2100.0",OSM location of Antipaxos,island,,station,La BÃ¢thie,,400,"island,"
"Becker, J., R. Horne","20.6896003, 39.1458861, 20.6896003, 39.1458861",jbecker,Representative location based on OpenStreetMap.,"mountain,","{""type"": ""Point"", ""coordinates"": [20.6896003, 39.1458861]}",osm-location,precise,,2100,1700,39.1458861,"39.1458861,20.6896003",20.6896003,,M,modern,"1700.0,2100.0",OSM location of ZÃ¡longon,mountain,,temple,Passy,,400,"mountain,"
"Becker, J., A. De Graauw","20.215278, 39.403333, 20.215278, 39.403333",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [20.215278, 39.403333]}",location-of-nisida-syvota,precise,representative,2100,1700,39.403333,"39.403333,20.215278",20.215278,,M,modern,"1700.0,2100.0",location of Nisida Syvota,island,,settlement,"BaÅ¡ino Selo, MAC",,400,"island,"
"Becker, J., A. De Graauw","20.2273, 39.4053, 20.2273, 39.4053",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"island,","{""type"": ""Point"", ""coordinates"": [20.2273, 39.4053]}",location-of-nisida-agios,precise,representative,2100,1700,39.4053,"39.4053,20.2273",20.2273,,M,modern,"1700.0,2100.0",location of Nisida Agios,island,,settlement,"BegniÅ¡te, MAC",,400,"island,"
"Becker, J., A. De Graauw","20.77, 38.652, 20.77, 38.652",jbecker,Coordinates after BAtlas with reference to Wikipedia; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [20.77, 38.652]}",location-of-taphos-ins,precise,representative,2100,1700,38.652,"38.652,20.77",20.77,,M,modern,"1700.0,2100.0",location of Taphos Ins.,island,,settlement,"Bogdanci, MAC",,400,"island,"
"Becker, J.","20.791, 39.488, 20.791, 39.488",jbecker,Coordinates following GeoHack.,mountain,"{""type"": ""Point"", ""coordinates"": [20.791, 39.488]}",imagery-location-of-tomaros,precise,representative,2100,1700,39.488,"39.488,20.791",20.791,,M,modern,"1700.0,2100.0",Imagery location of Tomaros,mountain,,settlement,Titov Veles MAC,,400,"mountain,"
"Becker, J., A. De Graauw","20.76, 37.77, 20.76, 37.77",jbecker,Coordinates after BAtlas with reference to Wikipedia; verified in Google Earth 2013.,"island,","{""type"": ""Point"", ""coordinates"": [20.76, 37.77]}",location-of-zacynthus-ins,precise,representative,2100,1700,37.77,"37.77,20.76",20.76,,M,modern,"1700.0,2100.0",location of Zacynthus Ins.,island,,river,Mavroneri,,400,"island,"
"Horne, R.","-16.58, 28.23, -16.58, 28.23",rmhorne,"Representative point, after BAtlas, confirmed in Google Earth.","island,","{""type"": ""Point"", ""coordinates"": [-16.58, 28.23]}",location-of-tenerife,precise,representative,2100,1700,28.23,"28.23,-16.58",-16.58,,M,modern,"1700.0,2100.0",Location of Tenerife,island,,fort,"Petrovo, fortified settlement MAC",,400,"island,"
"Becker, J.","11.7, 43.866667, 11.7, 43.866667",jbecker,verified in Google Earth 2013,mountain,"{""type"": ""Point"", ""coordinates"": [11.7, 43.866667]}",summit-of-monte-falterona,precise,representative,2100,1700,43.866667,"43.866667,11.7",11.7,,M,modern,"1700.0,2100.0",Imagery location of summit of Monte Falterona,mountain,,settlement,near Pella,,400,"mountain,"
"Dunn, S.","25.38, 36.395, 25.38, 36.395",sdunn,"Palea Kameni is the smaller of the two volcanogenic islands in the centre of the Santroini caldera, formed over the last two millennia. It iwas most likely formed before or during the major period of volcanic activity in 1866-1870.","island,","{""type"": ""Point"", ""coordinates"": [25.38, 36.395]}",palea-kameni,precise,representative,2100,1700,36.395,"36.395,25.38",25.38,,M,modern,"1700.0,2100.0",Palea Kameni,island,,mine,SW Negrevo,,400,"island,"
"Fu, J., J. Becker","14.223889, 40.544444, 14.223889, 40.544444",jfu,Coordinates following GeoHack,mountain,"{""type"": ""Point"", ""coordinates"": [14.223889, 40.544444]}",mount-solaro,precise,representative,2100,1700,40.544444,"40.544444,14.223889",14.223889,"mountain, capri",M,modern,"1700.0,2100.0",Imagery location of Monte Solaro,mountain,,unlocated,Macedonia,,400,"mountain,"
"Becker, J.","20.316667, 41.116667, 20.316667, 41.116667",jbecker,verified in Google Earth 2013 based on Barrington Atlas location.,"mountain,","{""type"": ""Point"", ""coordinates"": [20.316667, 41.116667]}",location-of-candaviae-m,precise,representative,2100,1700,41.116667,"41.116667,20.316667",20.316667,,M,modern,"1700.0,2100.0",location of Candaviae M.,mountain,,unlocated,Almopia,,400,"mountain,"
"Becker, J.","19.0857335, 42.3097607, 19.0857335, 42.3097607",jbecker,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [19.0857335, 42.3097607]}",location-of-Labeatis-L,precise,representative,2100,1700,42.3097607,"42.3097607,19.0857335",19.0857335,,M,modern,"1700.0,2100.0",location of Lake Skadar,lake,,settlement,"Ampitiya, SRI",,400,"lake,"
"Becker, J.","20.7425164, 40.9148059, 20.7425164, 40.9148059",jbecker,Location based on OpenStreetMap,"lake,","{""type"": ""Point"", ""coordinates"": [20.7425164, 40.9148059]}",location-of-Lychnidus-L,precise,representative,2100,1700,40.9148059,"40.9148059,20.7425164",20.7425164,,M,modern,"1700.0,2100.0",location of Lake Ohrid,lake,,unknown,Arakan coast? BRM,,400,"lake,"
"Becker, J.","19.283333, 40.5, 19.283333, 40.5",jbecker,"Coordinates after GeoHack, verified in Google Earth 2013.","island,","{""type"": ""Point"", ""coordinates"": [19.283333, 40.5]}",imagery-location,precise,representative,2100,1700,40.5,"40.5,19.283333",19.283333,,M,modern,"1700.0,2100.0",Imagery location,island,,unknown,PÄmbiyÄr valley Malayalam: KudÌ£dÌ£anÄdu,,400,"island,"
"Becker, J.","23.283333, 42.566667, 23.283333, 42.566667",jbecker,verified in Google Earth 2013.,"mountain,","{""type"": ""Point"", ""coordinates"": [23.283333, 42.566667]}",location-of-skombros-m-1,precise,representative,2100,1700,42.566667,"42.566667,23.283333",23.283333,,M,modern,"1700.0,2100.0",location of Skombros M.,mountain,,settlement,Salsette Is. Skt.: DhenukÄtaka,,400,"mountain,"
"Mckee, G.","27.196217, 36.991941, 27.198779, 36.993225",gmckee,"Representative location of YassÄ± Ada, derived from an OpenStreetMap way.",island,"{""type"": ""Polygon"", ""coordinates"": [[[27.197176, 36.991941], [27.196535, 36.991942], [27.196375, 36.992071], [27.196217, 36.992842], [27.197179, 36.993225], [27.19782, 36.993224], [27.19846, 36.993095], [27.198779, 36.992581], [27.198458, 36.992325], [27.198137, 36.992196], [27.197176, 36.991941]]]}",yassi-ada,precise,representative,640,300,36.99260972,"36.9926097186,27.1974547411",27.19745474,,L,late-antique,"300.0,640.0",OSM location of YassÄ± Ada,island,501365,mountain,Mt. Athos/Agion Oros,,340,"island,"
